Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,TempRange,HumidityRange,CloudRange,PressureRange,WindSpeedRange,AvgMinTemp,AvgMaxTemp,AvgRainfall,AvgEvaporation,AvgSunshine,AvgTempRange,AvgHumidityRange,AvgPressureRange,AvgWindSpeedRange,AvgHumidity9am,AvgHumidity3pm,Month,SumRainfallAmount
Adelaide,4.8,15.7,0.0,1.4,7.61,SW,24.0,7.0,11.0,80.0,83.0,1038.4,1036.8,4.45,4.51,9.7,13.4,0,0,10.899999999999999,3.0,0.05999999999999961,-1.6000000000001364,4.0,11.889999999999999,18.13,2.8800000000000003,3.6339999999999995,7.61,6.24,-15.7,-0.6700000000000046,4.4,73.8,58.1,May,28.800000000000004
Adelaide,6.7,15.5,0.2,1.0,7.61,SE,20.0,0.0,9.0,86.0,63.0,1038.6,1036.3,4.45,4.51,11.8,14.8,0,0,8.8,-23.0,0.05999999999999961,-2.2999999999999545,9.0,11.180000000000001,16.939999999999998,2.8800000000000003,3.134,7.61,5.76,-14.5,-0.15000000000001137,4.6,79.1,64.6,May,28.800000000000004
Adelaide,6.0,18.3,0.0,5.47,7.61,SE,19.0,7.0,6.0,67.0,49.0,1035.8,1031.5,4.45,4.51,12.7,18.1,0,0,12.3,-18.0,0.05999999999999961,-4.2999999999999545,-1.0,10.75,16.839999999999996,2.6600000000000006,2.794,7.61,6.089999999999999,-14.3,-0.7100000000000136,5.5,80.4,66.1,May,26.600000000000005
Adelaide,5.8,22.7,0.0,5.47,7.61,N,22.0,0.0,7.0,68.0,42.0,1031.8,1027.3,4.45,4.51,12.9,21.6,0,0,16.9,-26.0,0.05999999999999961,-4.5,7.0,10.16,16.830000000000002,2.54,3.121,7.61,6.67,-14.0,-1.1800000000000068,4.7,78.6,64.6,May,25.400000000000002
Adelaide,11.1,21.5,0.0,4.4,7.61,W,40.04,9.0,9.0,44.0,49.0,1024.3,1019.5,4.45,4.51,19.3,20.2,0,1,10.4,5.0,0.05999999999999961,-4.7999999999999545,0.0,9.56,17.41,2.4000000000000004,3.4479999999999995,7.61,7.85,-17.0,-1.6399999999999977,5.2,80.0,63.0,May,24.000000000000004
Adelaide,12.3,19.7,31.6,1.6,7.61,NW,35.0,11.0,15.0,73.0,62.0,1011.2,1008.1,4.45,4.51,15.6,18.6,1,1,7.399999999999999,-11.0,0.05999999999999961,-3.1000000000000227,4.0,9.459999999999999,17.83,1.9600000000000002,3.5879999999999996,7.61,8.370000000000001,-15.1,-1.8399999999999863,4.6,75.3,60.2,May,19.6
Adelaide,10.8,15.6,2.8,1.4,7.61,WSW,33.0,9.0,15.0,84.0,50.0,1018.7,1019.6,4.45,4.51,12.5,14.9,1,0,4.799999999999999,-34.0,0.05999999999999961,0.8999999999999773,6.0,9.459999999999999,18.009999999999998,4.540000000000001,3.2009999999999996,7.61,8.55,-13.2,-1.8699999999999932,4.6,73.9,60.7,May,45.400000000000006
Adelaide,7.8,14.4,0.0,1.8,7.61,W,40.04,0.0,18.66,77.0,51.54,1028.1,1015.26,4.45,4.51,10.2,21.68,0,0,6.6000000000000005,-25.46,0.05999999999999961,-12.839999999999918,18.66,9.13,17.72,4.46,2.794,7.61,8.59,-15.0,-1.8899999999999977,4.5,73.5,58.5,May,44.6
Adelaide,6.2,16.6,0.0,0.8,7.61,SSE,22.0,7.0,11.0,65.0,52.0,1031.7,1031.0,4.45,4.51,12.8,15.2,0,0,10.400000000000002,-13.0,0.05999999999999961,-0.7000000000000455,4.0,8.49,17.46,4.0200000000000005,2.534,7.61,8.97,-17.345999999999997,-3.133999999999992,6.1659999999999995,73.7,56.354,May,40.2
Adelaide,4.6,17.9,2.36,5.47,7.61,W,15.0,0.0,11.0,74.0,53.0,1032.1,1029.2,4.45,4.51,11.1,16.5,0,0,13.299999999999999,-21.0,0.05999999999999961,-2.8999999999998636,11.0,7.780000000000001,17.490000000000002,3.66,2.494,7.61,9.709999999999999,-16.145999999999997,-3.2440000000000055,5.965999999999999,71.0,54.854,May,36.6
Adelaide,5.5,17.8,2.36,5.47,7.61,N,20.0,0.0,6.0,67.0,51.0,1029.4,1027.9,4.45,4.51,12.3,16.0,0,0,12.3,-16.0,0.05999999999999961,-1.5,6.0,7.610000000000001,17.79,3.696,2.881,7.61,10.180000000000001,-16.345999999999997,-3.6139999999999874,6.266,71.8,55.45399999999999,May,36.96
Adelaide,10.0,20.7,2.36,4.0,7.61,NNE,24.0,0.0,6.0,74.0,43.0,1029.4,1026.0,4.45,4.51,13.6,20.2,0,0,10.7,-31.0,0.05999999999999961,-3.400000000000091,6.0,7.68,18.0,3.932000000000001,3.2880000000000003,7.61,10.32,-18.246,-3.6039999999999734,6.465999999999999,70.5,52.254,May,39.32000000000001
Adelaide,12.4,21.0,1.0,1.0,7.61,NNE,24.0,4.0,7.0,52.0,42.0,1025.6,1021.1,4.45,4.51,17.3,20.7,0,0,8.6,-10.0,0.05999999999999961,-4.499999999999886,3.0,8.010000000000002,18.520000000000003,4.148000000000001,3.588,7.61,10.510000000000002,-19.046,-3.713999999999987,6.1659999999999995,69.3,50.254,May,41.480000000000004
Adelaide,11.6,19.7,0.2,1.8,7.61,WNW,24.0,4.0,9.0,69.0,56.0,1021.5,1019.2,4.45,4.51,15.3,19.4,0,0,8.1,-13.0,0.05999999999999961,-2.2999999999999545,5.0,8.65,18.79,4.248,3.141,7.61,10.14,-18.246,-3.7339999999999804,6.566,67.8,49.553999999999995,May,42.480000000000004
Adelaide,10.2,19.2,0.0,1.4,7.61,WSW,39.0,9.0,17.0,85.0,62.0,1019.7,1018.2,4.45,4.51,13.2,18.3,0,1,9.0,-23.0,0.05999999999999961,-1.5,8.0,9.23,18.490000000000002,4.268,2.774,7.61,9.26,-16.945999999999998,-3.513999999999976,6.366,67.9,50.95399999999999,May,42.68
Adelaide,10.8,17.1,3.4,1.8,7.61,WNW,19.0,6.0,9.0,74.0,55.0,1024.3,1023.3,4.45,4.51,13.4,15.9,1,0,6.300000000000001,-19.0,0.05999999999999961,-1.0,3.0,9.14,18.26,4.268,2.4739999999999998,7.61,9.12,-19.746,-3.1839999999999806,7.1659999999999995,72.0,52.254,May,42.68
Adelaide,8.7,16.2,0.4,5.47,7.61,WNW,30.0,7.0,7.0,76.0,93.0,1024.1,1021.0,4.45,4.51,11.8,13.1,0,1,7.5,17.0,0.05999999999999961,-3.099999999999909,0.0,8.99,18.0,1.4480000000000004,2.4939999999999998,7.61,9.010000000000002,-20.546,-2.973999999999978,7.066,72.1,51.553999999999995,May,14.480000000000004
Adelaide,10.4,16.8,3.4,5.47,7.61,WSW,37.0,6.0,15.0,94.0,77.0,1020.1,1018.7,4.45,4.51,12.4,14.9,1,0,6.4,-17.0,0.05999999999999961,-1.3999999999999773,9.0,8.78,18.06,1.2080000000000002,2.901,7.61,9.280000000000001,-15.445999999999998,-3.373999999999967,6.465999999999999,71.3,55.854,May,12.080000000000002
Adelaide,7.9,13.8,0.2,1.8,7.61,SW,20.0,4.0,6.0,76.0,45.0,1028.3,1027.3,4.45,4.51,10.4,12.6,0,0,5.9,-31.0,0.05999999999999961,-1.0,2.0,9.04,18.3,1.5480000000000003,3.268,7.61,9.26,-14.6,-2.229999999999973,5.5,73.0,58.4,June,15.480000000000002
Adelaide,2.9,14.2,0.0,1.0,7.61,NE,22.0,0.0,9.0,68.0,44.0,1030.5,1027.1,4.45,4.51,8.4,13.0,0,0,11.299999999999999,-24.0,0.05999999999999961,-3.400000000000091,9.0,9.209999999999999,18.02,1.5680000000000003,3.368,7.61,8.809999999999999,-16.4,-2.2599999999999683,5.3,74.1,57.7,June,15.680000000000003
Adelaide,5.6,16.0,0.0,1.4,7.61,NNE,24.0,4.0,9.0,51.0,43.0,1024.5,1021.0,4.45,4.51,10.4,15.7,0,0,10.4,-8.0,0.05999999999999961,-3.5,5.0,9.04,17.65,1.3320000000000003,2.9210000000000003,7.61,8.61,-16.7,-2.3099999999999907,5.1,73.5,56.8,June,13.320000000000002
Adelaide,9.4,17.1,0.6,1.2,7.61,WSW,48.0,17.0,24.0,67.0,57.0,1017.7,1017.4,4.45,4.51,11.7,16.2,0,0,7.700000000000001,-10.0,0.05999999999999961,-0.3000000000000682,7.0,9.05,17.470000000000002,1.0960000000000003,2.5140000000000002,7.61,8.42,-15.9,-2.509999999999991,5.0,71.9,56.0,June,10.960000000000003
Adelaide,11.7,17.4,0.2,1.4,7.61,SW,31.0,2.0,9.0,75.0,64.0,1025.8,1026.2,4.45,4.51,13.5,17.0,0,0,5.699999999999999,-11.0,0.05999999999999961,0.40000000000009095,7.0,8.99,17.11,0.9200000000000005,2.234,7.61,8.12,-13.8,-2.1999999999999886,5.1,71.2,57.4,June,9.200000000000005
Adelaide,6.0,20.9,0.0,5.47,7.61,N,22.0,2.0,13.0,80.0,44.0,1029.6,1025.8,4.45,4.51,11.4,20.3,0,0,14.899999999999999,-36.0,0.05999999999999961,-3.7999999999999545,11.0,8.919999999999998,16.75,0.8400000000000004,2.274,7.61,7.83,-13.9,-1.7099999999999909,5.5,73.5,59.6,June,8.400000000000004
Adelaide,11.3,17.3,0.0,5.47,7.61,N,31.0,9.0,11.0,60.0,55.0,1024.4,1021.8,4.45,4.51,14.4,16.8,0,0,6.0,-5.0,0.05999999999999961,-2.6000000000001364,2.0,8.36,16.869999999999997,0.8200000000000003,2.641,7.61,8.510000000000002,-16.2,-1.859999999999991,6.1,74.6,58.4,June,8.200000000000003
Adelaide,10.7,17.8,0.0,5.47,7.61,NW,28.0,7.0,15.0,82.0,69.0,1022.3,1019.9,4.45,4.51,11.1,17.2,0,1,7.100000000000001,-13.0,0.05999999999999961,-2.3999999999999773,8.0,8.469999999999999,16.68,0.8200000000000003,3.048,7.61,8.21,-14.4,-1.9700000000000046,5.5,72.1,57.7,June,8.200000000000003
Adelaide,11.0,15.9,2.8,4.2,7.61,SSW,30.0,9.0,11.0,70.0,41.0,1027.1,1028.5,4.45,4.51,12.5,13.9,1,0,4.9,-29.0,0.05999999999999961,1.400000000000091,2.0,8.459999999999999,16.75,0.4800000000000003,3.415,7.61,8.29,-13.8,-2.110000000000002,6.0,72.9,59.1,June,4.800000000000003
Adelaide,8.7,13.9,0.0,1.6,7.61,E,30.0,0.0,7.0,68.0,45.0,1036.7,1035.0,4.45,4.51,10.5,13.0,0,0,5.200000000000001,-23.0,0.05999999999999961,-1.7000000000000455,7.0,8.69,16.720000000000002,0.7200000000000003,3.2880000000000003,7.61,8.03,-18.4,-1.6600000000000024,6.2,72.3,53.9,June,7.200000000000003
Adelaide,4.4,14.2,0.0,1.6,7.61,ESE,22.0,4.0,7.0,69.0,50.0,1035.7,1032.3,4.45,4.51,9.5,13.8,0,0,9.799999999999999,-19.0,0.05999999999999961,-3.400000000000091,3.0,8.52,16.43,0.38000000000000034,2.901,7.61,7.910000000000001,-19.0,-1.690000000000009,6.0,69.7,50.7,June,3.8000000000000034
Adelaide,4.2,19.6,0.0,1.2,7.61,NNE,24.0,7.0,7.0,67.0,40.0,1030.3,1027.0,4.45,4.51,12.1,19.4,0,0,15.400000000000002,-27.0,0.05999999999999961,-3.2999999999999545,0.0,8.17,16.470000000000002,0.3600000000000003,2.881,7.61,8.3,-17.8,-1.9300000000000181,6.1,69.0,51.2,June,3.600000000000003
Adelaide,10.3,19.9,0.0,5.47,7.61,NNE,24.0,7.0,7.0,57.0,50.0,1026.0,1022.9,4.45,4.51,16.7,19.7,0,0,9.599999999999998,-7.0,0.05999999999999961,-3.1000000000000227,0.0,8.3,17.009999999999998,0.3600000000000003,2.901,7.61,8.71,-18.1,-1.9200000000000046,5.2,68.9,50.8,June,3.600000000000003
Adelaide,12.9,18.6,0.0,5.47,7.61,ENE,20.0,0.0,0.0,71.0,76.0,1023.5,1022.0,4.45,4.51,14.1,16.9,0,1,5.700000000000001,5.0,0.05999999999999961,-1.5,0.0,8.77,17.4,0.3600000000000003,3.308,7.61,8.629999999999999,-18.0,-1.8800000000000068,4.7,69.5,51.5,June,3.600000000000003
Adelaide,13.2,15.5,1.2,2.8,7.61,E,24.0,2.0,6.0,84.0,75.0,1021.5,1018.6,4.45,4.51,13.9,15.4,1,1,2.3000000000000007,-9.0,0.05999999999999961,-2.8999999999999773,4.0,9.120000000000001,17.55,0.3000000000000004,3.7350000000000003,7.61,8.43,-16.5,-2.0,4.0,69.9,53.4,June,3.0000000000000036
Adelaide,11.1,16.2,1.2,0.4,7.61,SSW,15.0,0.0,11.0,89.0,78.0,1017.6,1015.2,4.45,4.51,13.2,15.4,1,0,5.1,-11.0,0.05999999999999961,-2.3999999999999773,11.0,9.27,17.36,0.40000000000000036,3.875,7.61,8.09,-16.3,-2.3300000000000067,3.7,70.8,54.5,June,4.0000000000000036
Adelaide,9.7,16.9,0.0,0.4,7.61,WSW,24.0,0.0,13.0,90.0,82.0,1017.7,1016.4,4.45,4.51,11.7,15.0,0,0,7.199999999999999,-8.0,0.05999999999999961,-1.3000000000000682,13.0,9.780000000000001,16.889999999999997,0.5200000000000002,3.368,7.61,7.109999999999999,-13.8,-2.1900000000000093,3.7,71.7,57.9,June,5.200000000000003
Adelaide,11.2,16.2,1.0,0.6,7.61,SE,33.0,9.0,9.0,80.0,62.0,1022.3,1021.9,4.45,4.51,12.5,14.6,0,0,5.0,-18.0,0.05999999999999961,-0.39999999999997726,0.0,9.62,16.85,0.5200000000000002,2.8609999999999998,7.61,7.2299999999999995,-14.1,-2.0600000000000023,4.8,74.7,60.6,June,5.200000000000003
Adelaide,5.3,15.3,0.2,5.47,7.61,ENE,20.0,2.0,9.0,95.0,60.0,1026.8,1025.8,4.45,4.51,9.6,14.1,0,0,10.0,-35.0,0.05999999999999961,-1.0,7.0,9.67,16.689999999999998,0.6200000000000003,2.374,7.61,7.0200000000000005,-14.6,-1.8600000000000023,4.0,74.5,59.9,June,6.200000000000003
Adelaide,5.3,14.0,0.0,5.47,7.61,E,19.0,0.0,7.0,75.0,42.0,1029.1,1026.6,4.45,4.51,8.6,13.9,0,0,8.7,-33.0,0.05999999999999961,-2.5,7.0,9.1,16.63,0.3600000000000004,2.501,7.61,7.529999999999999,-15.2,-2.100000000000011,4.5,77.0,61.8,June,3.6000000000000036
Adelaide,3.8,15.0,0.2,5.47,7.61,N,31.0,11.0,15.0,56.0,44.0,1026.6,1021.3,4.45,4.51,9.4,14.7,0,0,11.2,-12.0,0.05999999999999961,-5.2999999999999545,4.0,8.76,16.64,0.3600000000000004,2.888,7.61,7.88,-16.2,-2.180000000000007,4.5,77.7,61.5,June,3.6000000000000036
Adelaide,9.4,18.2,0.8,5.47,7.61,N,31.0,7.0,13.0,78.0,40.0,1019.8,1013.5,4.45,4.51,10.4,18.0,0,1,8.799999999999999,-38.0,0.05999999999999961,-6.2999999999999545,6.0,8.7,16.72,0.38000000000000034,3.275,7.61,8.02,-15.5,-2.369999999999993,4.6,76.4,60.9,June,3.8000000000000034
Adelaide,10.4,17.7,3.4,5.47,7.61,W,35.0,11.0,17.0,62.0,56.0,1016.1,1015.4,4.45,4.51,13.0,16.5,1,1,7.299999999999999,-6.0,0.05999999999999961,-0.7000000000000455,6.0,9.22,16.580000000000002,0.4600000000000003,3.7019999999999995,7.61,7.359999999999999,-16.6,-2.6699999999999933,5.2,77.5,60.9,June,4.600000000000003
Adelaide,9.1,13.6,3.2,5.47,7.61,SSW,30.0,4.0,17.0,92.0,81.0,1024.2,1025.9,4.45,4.51,11.1,12.1,1,0,4.5,-11.0,0.05999999999999961,1.7000000000000455,13.0,9.23,16.36,0.8000000000000004,3.7019999999999995,7.61,7.13,-16.5,-2.4299999999999953,5.8,78.0,61.5,June,8.000000000000004
Adelaide,8.5,14.1,0.4,5.47,7.61,SSW,24.0,7.0,7.0,71.0,61.0,1033.2,1032.4,4.45,4.51,11.8,13.9,0,0,5.6,-10.0,0.05999999999999961,-0.7999999999999545,0.0,8.85,15.86,1.1200000000000003,3.7020000000000004,7.61,7.01,-18.1,-2.109999999999991,7.1,80.1,62.0,June,11.200000000000003
Adelaide,11.1,15.7,0.0,5.47,7.61,N,24.0,11.0,11.0,72.0,50.0,1034.0,1032.3,4.45,4.51,11.6,15.1,0,0,4.6,-22.0,0.05999999999999961,-1.7000000000000455,0.0,8.379999999999999,15.719999999999999,1.0400000000000005,3.969,7.61,7.339999999999999,-18.2,-1.8999999999999886,6.7,78.8,60.6,June,10.400000000000004
Adelaide,3.8,15.5,0.0,5.47,7.61,SW,19.0,0.0,11.0,88.0,65.0,1034.7,1032.5,4.45,4.51,7.4,14.3,0,0,11.7,-23.0,0.05999999999999961,-2.2000000000000455,11.0,8.379999999999999,15.670000000000002,0.9200000000000003,4.476,7.61,7.290000000000001,-19.3,-1.8299999999999954,5.6,77.1,57.8,June,9.200000000000003
Adelaide,5.4,16.2,0.0,5.47,7.61,ENE,17.0,0.0,6.0,77.0,46.0,1035.4,1033.1,4.45,4.51,9.5,15.9,0,0,10.799999999999999,-31.0,0.05999999999999961,-2.300000000000182,6.0,7.790000000000001,15.530000000000001,0.9200000000000003,4.983,7.61,7.739999999999999,-20.8,-1.9199999999999933,5.4,76.9,56.1,June,9.200000000000003
Adelaide,3.0,14.1,0.0,5.47,7.61,N,17.0,2.0,2.0,78.0,50.0,1033.8,1030.4,4.45,4.51,7.2,13.6,0,0,11.1,-28.0,0.05999999999999961,-3.3999999999998636,0.0,7.209999999999999,15.530000000000001,0.8200000000000003,5.47,7.61,8.319999999999999,-22.1,-2.1100000000000136,6.0,76.6,54.5,June,8.200000000000003
Adelaide,7.2,13.8,0.0,5.47,7.61,SW,17.0,2.0,7.0,68.0,64.0,1031.3,1029.5,4.45,4.51,10.1,12.7,0,0,6.6000000000000005,-4.0,0.05999999999999961,-1.7999999999999545,5.0,6.9799999999999995,15.41,0.8000000000000004,5.47,7.61,8.43,-21.4,-2.35,5.3,74.9,53.5,June,8.000000000000004
Adelaide,4.7,14.5,0.0,5.47,7.61,WSW,20.0,6.0,13.0,78.0,48.0,1030.6,1027.6,4.45,4.51,8.8,13.1,0,0,9.8,-30.0,0.05999999999999961,-3.0,7.0,7.17,15.39,0.8000000000000004,5.47,7.61,8.219999999999999,-18.5,-2.2799999999999954,5.1,74.2,55.7,July,8.000000000000004
Adelaide,8.8,16.4,0.0,5.47,7.61,W,28.0,6.0,9.0,86.0,51.0,1029.2,1028.6,4.45,4.51,10.6,15.4,0,0,7.599999999999998,-35.0,0.05999999999999961,-0.6000000000001364,3.0,7.26,15.34,0.7800000000000005,5.47,7.61,8.079999999999998,-20.3,-2.05,5.4,76.4,56.1,July,7.800000000000004
Adelaide,3.1,13.8,0.0,5.47,7.61,W,17.0,2.0,7.0,71.0,59.0,1029.6,1026.6,4.45,4.51,8.1,12.6,0,0,10.700000000000001,-12.0,0.05999999999999961,-3.0,5.0,7.2,15.159999999999997,0.7000000000000004,5.47,7.61,7.959999999999999,-20.0,-1.4800000000000182,5.1,77.2,57.2,July,7.000000000000004
Adelaide,5.5,17.1,0.0,5.47,7.61,N,17.0,7.0,9.0,68.0,53.0,1025.0,1022.1,4.45,4.51,11.4,15.5,0,0,11.600000000000001,-15.0,0.05999999999999961,-2.8999999999999773,2.0,6.470000000000001,14.77,0.3600000000000004,5.47,7.61,8.3,-20.6,-1.7100000000000137,5.0,78.1,57.5,July,3.6000000000000036
Adelaide,4.9,17.3,0.0,5.47,7.61,NNW,24.0,7.0,11.0,67.0,46.0,1021.2,1017.8,4.45,4.51,11.2,17.2,0,1,12.4,-21.0,0.05999999999999961,-3.400000000000091,4.0,6.11,15.12,0.040000000000000355,5.47,7.61,9.01,-21.0,-2.170000000000016,3.9,75.7,54.7,July,0.4000000000000036
Adelaide,9.6,15.9,6.2,5.47,7.61,WNW,31.0,7.0,11.0,87.0,78.0,1017.0,1016.8,4.45,4.51,10.8,14.0,1,1,6.300000000000001,-9.0,0.05999999999999961,-0.20000000000004547,4.0,5.75,15.440000000000001,0.0,5.47,7.61,9.690000000000001,-22.1,-2.4300000000000295,4.3,75.3,53.2,July,0.0
Adelaide,10.8,15.1,4.8,5.47,7.61,W,26.0,9.0,6.0,94.0,88.0,1022.2,1021.7,4.45,4.51,12.5,13.2,1,1,4.299999999999999,-6.0,0.05999999999999961,-0.5,-3.0,5.6,15.459999999999999,0.6200000000000003,5.47,7.61,9.86,-20.8,-2.2800000000000296,4.7,76.8,56.0,July,6.200000000000004
Adelaide,6.9,16.6,1.4,5.47,7.61,N,28.0,4.0,9.0,95.0,49.0,1025.2,1022.2,4.45,4.51,9.5,15.6,1,0,9.700000000000001,-46.0,0.05999999999999961,-3.0,5.0,6.3,15.419999999999998,1.1000000000000003,5.47,7.61,9.120000000000001,-19.1,-2.110000000000025,3.3,77.4,58.3,July,11.000000000000004
Adelaide,9.5,19.1,0.0,5.47,7.61,NNW,28.0,7.0,13.0,51.0,42.0,1021.3,1018.0,4.45,4.51,13.0,17.8,0,1,9.600000000000001,-9.0,0.05999999999999961,-3.2999999999999545,6.0,6.45,15.459999999999999,1.2400000000000004,5.47,7.61,9.010000000000002,-20.6,-2.180000000000007,3.2,79.2,58.6,July,12.400000000000004
Adelaide,10.4,15.3,2.8,5.47,7.61,W,37.0,11.0,17.0,69.0,81.0,1015.4,1012.9,4.45,4.51,11.9,14.1,1,1,4.9,12.0,0.05999999999999961,-2.5,6.0,7.1,15.960000000000003,1.2400000000000004,5.47,7.61,8.86,-18.7,-2.170000000000016,3.8,76.5,57.8,July,12.400000000000004
Adelaide,6.3,11.8,18.6,5.47,7.61,SW,63.0,13.0,19.0,88.0,67.0,1009.3,1009.0,4.45,4.51,6.3,11.7,1,1,5.500000000000001,-21.0,0.05999999999999961,-0.2999999999999545,6.0,7.42,16.11,1.5200000000000002,5.47,7.61,8.690000000000001,-17.1,-2.2400000000000206,3.9,76.6,59.5,July,15.200000000000003
Adelaide,5.9,12.2,5.0,5.47,7.61,SSW,52.0,17.0,13.0,68.0,76.0,1018.3,1020.1,4.45,4.51,10.2,10.4,1,1,6.299999999999999,8.0,0.05999999999999961,1.8000000000000682,-4.0,7.58,15.84,3.3800000000000003,5.47,7.61,8.26,-16.2,-1.970000000000016,3.8,77.6,61.4,July,33.800000000000004
Adelaide,8.7,14.7,3.6,5.47,7.61,WSW,39.0,15.0,15.0,89.0,73.0,1022.7,1020.7,4.45,4.51,11.3,13.8,1,1,6.0,-16.0,0.05999999999999961,-2.0,0.0,7.289999999999999,15.419999999999998,3.8800000000000003,5.47,7.61,8.129999999999999,-11.9,-1.7299999999999955,3.1,75.8,63.9,July,38.800000000000004
Adelaide,9.5,13.6,1.2,5.47,7.61,SW,54.0,7.0,24.0,90.0,65.0,1017.9,1016.0,4.45,4.51,11.1,11.5,1,1,4.1,-25.0,0.05999999999999961,-1.8999999999999773,17.0,7.85,15.510000000000002,4.24,5.47,7.61,7.659999999999999,-12.3,-1.6299999999999955,2.6,77.6,65.3,July,42.400000000000006
Adelaide,5.4,13.2,6.4,5.47,7.61,SSE,39.0,0.0,15.0,81.0,62.0,1019.7,1020.1,4.45,4.51,8.8,12.8,1,1,7.799999999999999,-19.0,0.05999999999999961,0.39999999999997726,15.0,8.25,15.160000000000002,4.36,5.47,7.61,6.910000000000001,-13.3,-1.5299999999999954,4.1,79.8,66.5,July,43.6
Adelaide,6.9,14.3,1.4,5.47,7.61,S,28.0,6.0,11.0,69.0,62.0,1027.8,1026.8,4.45,4.51,10.0,13.2,1,0,7.4,-7.0,0.05999999999999961,-1.0,5.0,8.3,14.75,5.000000000000001,5.47,7.61,6.45,-13.1,-1.1499999999999886,5.2,81.2,68.1,July,50.00000000000001
Adelaide,5.7,12.8,0.0,5.47,7.61,SW,28.0,0.0,11.0,79.0,65.0,1029.7,1029.1,4.45,4.51,9.3,12.0,0,0,7.1000000000000005,-14.0,0.05999999999999961,-0.6000000000001364,11.0,8.030000000000001,14.59,4.5200000000000005,5.47,7.61,6.56,-12.9,-1.229999999999984,5.3,79.4,66.5,July,45.2
Adelaide,5.6,14.0,0.0,5.47,7.61,E,22.0,0.0,13.0,85.0,57.0,1033.2,1031.4,4.45,4.51,8.6,12.6,0,0,8.4,-28.0,0.05999999999999961,-1.7999999999999545,13.0,7.5200000000000005,14.36,4.040000000000001,5.47,7.61,6.840000000000001,-13.7,-1.2399999999999978,6.7,77.9,64.2,July,40.400000000000006
Adelaide,2.2,12.6,0.0,5.47,7.61,N,20.0,0.0,7.0,61.0,42.0,1034.1,1030.8,4.45,4.51,7.8,11.5,0,0,10.399999999999999,-19.0,0.05999999999999961,-3.2999999999999545,7.0,7.390000000000001,14.1,3.900000000000001,5.47,7.61,6.709999999999999,-11.9,-1.1199999999999932,7.5,76.9,65.0,July,39.00000000000001
Adelaide,1.8,13.3,0.0,5.47,7.61,N,30.0,9.0,11.0,51.0,40.0,1030.1,1026.2,4.45,4.51,8.2,12.8,0,0,11.5,-11.0,0.05999999999999961,-3.8999999999998636,2.0,6.659999999999999,13.45,3.900000000000001,5.47,7.61,6.790000000000001,-12.9,-1.1199999999999932,7.6,77.9,65.0,July,39.00000000000001
Adelaide,7.8,13.7,0.0,5.47,7.61,N,50.0,13.0,20.0,47.0,46.0,1020.9,1014.7,4.45,4.51,11.3,13.2,0,1,5.8999999999999995,-1.0,0.05999999999999961,-6.199999999999932,7.0,5.8,13.25,3.62,5.47,7.61,7.45,-15.2,-1.2599999999999796,7.2,76.1,60.9,July,36.2
Adelaide,8.7,16.1,3.8,5.47,7.61,SW,33.0,7.0,13.0,90.0,62.0,1021.0,1021.9,4.45,4.51,9.3,15.1,1,1,7.400000000000002,-28.0,0.05999999999999961,0.8999999999999773,6.0,5.95,13.439999999999998,1.7600000000000005,5.47,7.61,7.49,-13.2,-1.8499999999999772,7.3,72.0,58.8,July,17.600000000000005
Adelaide,3.3,18.0,1.2,5.47,7.61,NE,28.0,2.0,11.0,74.0,45.0,1022.7,1016.6,4.45,4.51,9.9,17.2,1,1,14.7,-29.0,0.05999999999999961,-6.100000000000023,9.0,6.2299999999999995,13.830000000000002,1.6400000000000001,5.47,7.61,7.6,-16.8,-1.9399999999999864,8.3,74.2,57.4,July,16.400000000000002
Adelaide,9.9,15.6,1.2,5.47,7.61,SW,43.0,13.0,19.0,86.0,62.0,1014.3,1013.4,4.45,4.51,11.2,14.5,1,1,5.699999999999999,-24.0,0.05999999999999961,-0.8999999999999773,6.0,5.6899999999999995,14.16,1.4000000000000004,5.47,7.61,8.47,-18.1,-2.3499999999999885,9.2,72.7,54.6,July,14.000000000000004
Adelaide,9.3,15.0,1.8,5.47,7.61,WSW,44.0,9.0,15.0,91.0,70.0,1017.9,1014.7,4.45,4.51,10.5,14.4,1,1,5.699999999999999,-21.0,0.05999999999999961,-3.199999999999932,6.0,5.73,14.36,1.4000000000000004,5.47,7.61,8.629999999999999,-18.0,-2.2499999999999885,8.1,72.3,54.3,July,14.000000000000004
Adelaide,7.8,12.4,11.2,5.47,7.61,SW,46.0,15.0,17.0,56.0,54.0,1022.8,1025.0,4.45,4.51,10.5,11.3,1,0,4.6000000000000005,-2.0,0.05999999999999961,2.2000000000000455,2.0,6.12,14.539999999999997,0.9400000000000004,5.47,7.61,8.419999999999998,-18.2,-2.6099999999999794,7.2,73.3,55.1,July,9.400000000000004
